iteration,timesteps,episode_reward_mean,cumulative_reward,current_balance,timestamp
387,28877.436606168747,26.792597531793913,9797.789882732604,,1744193574.5348012
388,28953.230444908142,26.624554625849687,9824.414437358455,,1744193650.3595471
389,29030.934049367905,26.58074663777367,9850.995183996229,,1744193728.1023653
390,29113.974303007126,26.58292585418215,9877.57810985041,,1744193811.1725798
391,29187.669773101807,26.494879718290164,9904.0729895687,,1744193884.9808035
392,29260.892027139664,26.302897974171785,9930.375887542872,,1744193958.233568
393,29334.63006877899,26.079545365376088,9956.455432908248,,1744194032.0035295
394,29408.349865198135,25.847900401009493,9982.303333309257,,1744194105.846446
395,29481.87488770485,25.717542204453803,10008.02087551371,,1744194179.3994846
396,29555.299852609634,25.54024810958629,10033.561123623296,,1744194252.8553958
397,29628.530523777008,25.388637520164718,10058.949761143462,,1744194326.1907256
398,29701.885716438293,25.00612731784424,10083.955888461305,,1744194399.5760512
399,29775.356440782547,24.771626777439355,10108.727515238745,,1744194473.0790062
400,29848.925498008728,24.795196117836948,10133.522711356582,,1744194546.6762512
401,29921.66553211212,25.130069161337005,10158.65278051792,,1744194619.5448966
402,29995.331719636917,25.32790312810544,10183.980683646025,,1744194693.2392492
403,30068.466285467148,25.4706208501187,10209.451304496144,,1744194766.4030433
404,30141.962122678757,25.608336409845496,10235.059640905989,,1744194839.9298313
405,30215.312753915787,25.82346953836616,10260.883110444354,,1744194913.3108535
406,30289.089343309402,25.77753760795386,10286.660648052308,,1744194987.118398
407,30363.015045642853,25.419138183384344,10312.079786235692,,1744195061.0752366
408,30436.154527902603,25.117264303261706,10337.197050538954,,1744195134.2451322
409,30509.01890540123,24.869116483300573,10362.066167022254,,1744195207.1414182
410,30581.524042367935,24.929093588883262,10386.995260611138,,1744195279.6743689
411,30654.690680027008,25.07829741392585,10412.073558025064,,1744195353.0318303
412,30728.53730750084,25.251361999411085,10437.324920024475,,1744195426.913104
413,30801.24043393135,25.4239244519644,10462.74884447644,,1744195499.6477425
414,30875.53538584709,25.47532852335095,10488.224172999791,,1744195574.0448449
415,30948.804735660553,25.537212500268478,10513.76138550006,,1744195647.3440883
416,31022.98163843155,25.477976754282555,10539.239362254342,,1744195721.5493062
417,31095.998391628265,25.33115103448533,10564.570513288827,,1744195794.5968053
418,31169.1491587162,25.12264252646522,10589.693155815292,,1744195867.7781456
419,31243.820936203003,25.233845205913607,10614.927001021206,,1744195942.5673187
420,31318.17045021057,25.46250035723345,10640.389501378439,,1744196016.9472911
421,31391.379242658615,25.76140261758201,10666.15090399602,,1744196090.3149812
422,31468.80775952339,26.13832027135834,10692.289224267379,,1744196167.788428
423,31541.678369283676,26.38991038054861,10718.679134647928,,1744196240.8609927
424,31615.934532642365,26.6099817274608,10745.289116375388,,1744196315.1487029
425,31689.156577587128,26.470034339652855,10771.759150715041,,1744196388.3997445
426,31762.320308208466,26.244975689973685,10798.004126405014,,1744196461.5915825
427,31835.909608840942,25.79849077096505,10823.80261717598,,1744196535.2096941
428,31909.186482667923,25.285399937907588,10849.088017113887,,1744196608.5510175
429,31982.592480421066,24.943543710082686,10874.031560823969,,1744196682.0152023
430,32057.7825820446,24.93831909052672,10898.969879914495,,1744196757.241489
431,32138.273687839508,25.08729238959017,10924.057172304085,,1744196838.0760167
432,32203.956485033035,25.3421758728808,10949.399348176965,,1744196903.784393
433,32273.99103331566,25.496338940186497,10974.895687117152,,1744196973.8509579
434,32340.840987682343,25.506449762696953,11000.40213687985,,1744197040.730989
435,32409.988400936127,25.484544773053265,11025.886681652903,,1744197109.9054742
436,32480.224811792374,25.450949790695436,11051.337631443597,,1744197180.1695688
437,32545.503023386,25.604683944536244,11076.942315388134,,1744197245.47587
438,32609.154901742935,25.99763149702023,11102.939946885155,,1744197309.1536455
439,32672.323464632034,26.298081336011887,11129.238028221167,,1744197372.34888
440,32749.351008176804,26.59661455993573,11155.834642781103,,1744197449.4008172
441,32812.95293331146,26.84948165837506,11182.684124439478,,1744197513.1753452
442,32876.88815951347,26.99211520501898,11209.676239644497,,1744197577.1370943
443,32939.986033439636,26.84894634053446,11236.525185985032,,1744197640.2584906
444,33005.00345826149,26.748921470050785,11263.274107455083,,1744197705.301707
445,33070.44062876701,26.586611260444073,11289.860718715527,,1744197770.7673256
446,33133.12814974785,26.486022231705565,11316.346740947232,,1744197833.4819622
447,33196.29025268555,26.449878226270666,11342.796619173503,,1744197896.670251
448,33259.44087433815,26.3870626091963,11369.183681782699,,1744197959.8477516
449,33326.25526094437,26.15706936301233,11395.340751145712,,1744198026.7289507
450,33391.88067960739,25.69597790615069,11421.036729051862,,1744198092.382134
451,33455.08941435814,25.292640137048302,11446.32936918891,,1744198155.7815092
452,33518.58252811432,25.032149208885436,11471.361518397796,,1744198219.300407
453,33590.400201797485,25.057927026365633,11496.419445424162,,1744198291.1440911
454,33654.065831422806,25.23131011305034,11521.650755537214,,1744198354.8361702
455,33721.557868003845,25.608335076035623,11547.25909061325,,1744198422.356182
456,33785.44619894028,25.940694453348186,11573.199785066598,,1744198486.271738
457,33850.68654561043,26.129139245260035,11599.328924311858,,1744198551.5387378
458,33914.67098045349,26.266765208200148,11625.595689520058,,1744198615.5520568
459,33978.71908712387,26.309274226246078,11651.904963746303,,1744198679.6274214
460,34046.310328722,26.170983835638985,11678.075947581941,,1744198747.2447941
461,34110.205451250076,26.083246398167184,11704.15919398011,,1744198811.2659857
462,34174.08623814583,26.13517254671688,11730.294366526827,,1744198875.174763
463,34237.63355469704,26.063687219234154,11756.35805374606,,1744198938.7466385
464,34302.11201953888,26.21304916493165,11782.571102910992,,1744199003.2539673
465,34367.68652462959,26.292178715319878,11808.86328162631,,1744199068.856938
466,34435.67846703529,26.420630380087243,11835.283912006398,,1744199136.8731515
467,34499.85420584679,26.31928614100965,11861.603198147408,,1744199201.077755
468,34564.1064991951,26.189610860805207,11887.792809008213,,1744199265.3573368
469,34627.25127029419,26.11919533102457,11913.912004339238,,1744199328.5333474
470,34707.24216747284,25.82925535544821,11939.741259694685,,1744199408.5502305
471,34770.95313644409,25.652297651718,11965.393557346402,,1744199472.3545766
472,34843.17640376091,25.53209945502929,11990.925656801432,,1744199544.6073453
473,34917.50432062149,25.772009759371628,12016.697666560804,,1744199619.0268154
474,34990.95354938507,26.154539329183866,12042.852205889987,,1744199692.5059664
475,35064.13738846779,26.616551617661106,12069.468757507648,,1744199765.7197056
476,35137.78784584999,26.962674944784638,12096.431432452433,,1744199839.400442
477,35212.043009757996,26.881802308012787,12123.313234760446,,1744199913.6869755
478,35298.79429793358,26.73704659676529,12150.050281357211,,1744200000.5315697
479,35373.14032506943,26.786027600113233,12176.836308957325,,1744200074.9096072
480,35447.7525138855,26.885842222505516,12203.72215117983,,1744200149.5555675
481,35522.51963829994,27.02788399297528,12230.750035172807,,1744200224.550935
482,35599.18556523323,27.3188197025054,12258.068854875311,,1744200301.2470562
483,35677.440836429596,27.56618124993464,12285.635036125246,,1744200379.5326705
484,35751.408323049545,27.745100863325025,12313.380136988571,,1744200453.5356066
485,35825.03891682625,27.48425030525774,12340.864387293828,,1744200527.1977499
486,35898.64744091034,27.151921057429966,12368.016308351258,,1744200600.8384101
487,35972.02879905701,26.786013214551996,12394.80232156581,,1744200674.2507212
488,36046.14934515953,26.634246473056308,12421.436568038867,,1744200748.405102
489,36119.62022566795,26.843277077468183,12448.279845116336,,1744200821.925556
490,36195.466499090195,27.26052940956379,12475.540374525901,,1744200897.8051975
491,36270.22318482399,27.467591957383856,12503.007966483285,,1744200972.6760106
492,36346.308177948,27.59879731664052,12530.606763799926,,1744201048.7914789
493,36420.80219578743,27.19915328080078,12557.805917080726,,1744201123.3383358
494,36493.74055600166,26.82785761361542,12584.633774694343,,1744201196.3080554
495,36566.786432504654,26.59858082601444,12611.232355520357,,1744201269.3829153
496,36642.028559446335,26.465494249216253,12637.697849769573,,1744201344.6578918
497,36715.340275764465,26.579600214228364,12664.277449983801,,1744201418.0011497
498,36787.812660455704,26.894138409483265,12691.171588393285,,1744201490.7382987
499,36860.64998674393,27.218666695039765,12718.390255088325,,1744201563.7018516
500,36934.11421394348,27.342360831614002,12745.732615919938,,1744201637.3100946
501,37009.05138134956,27.02816813126578,12772.760784051205,,1744201712.36897
502,37082.2791352272,26.57304707742156,12799.333831128626,,1744201785.630863
503,37155.26016688347,26.054214640858955,12825.388045769485,,1744201858.6437535
504,37230.4160630703,25.62366731315235,12851.011713082637,,1744201933.8382993
505,37393.71042251587,25.532442136555115,12876.544155219191,,1744202098.8384166
506,37563.39497447014,25.73662025034069,12902.280775469531,,1744202276.126876
507,37734.748009204865,25.903306207639506,12928.184081677171,,1744202457.408692
508,37905.87536215782,25.997569658671875,12954.181651335843,,1744202638.7455194
509,38023.973929166794,26.038008078104202,12980.219659413946,,1744202756.8849313
510,38107.97899603844,26.021496448857718,13006.241155862803,,1744202840.9419653
511,38194.584678411484,25.987997440444925,13032.229153303248,,1744202927.7951212
512,38261.198897600174,25.788750450391944,13058.01790375364,,1744202994.440644
513,38330.90561413765,25.673995918381447,13083.691899672021,,1744203064.2964787
514,38401.513308763504,25.69379798535977,13109.38569765738,,1744203134.937462
515,38470.814521074295,25.912866606646553,13135.298564264027,,1744203204.2694619
516,38540.08432674408,26.20684560242233,13161.50540986645,,1744203273.570059
517,38605.79180216789,26.400451815148628,13187.905861681598,,1744203339.3068411
518,38670.685539484024,26.493137277008117,13214.398998958606,,1744203404.228742
519,38744.14619588852,26.560458095968233,13240.959457054574,,1744203477.7182555
520,38809.45057606697,26.643931882818837,13267.603388937394,,1744203543.0502598
521,38875.53072285652,26.670149329399774,13294.273538266794,,1744203609.5459762
522,38944.22609257698,26.72605664194265,13320.999594908737,,1744203678.373756
523,39024.017131567,26.57752309209188,13347.577118000829,,1744203758.1918197
524,39089.44032406807,26.433068485530043,13374.010186486359,,1744203823.6427932
525,39156.882843732834,26.386782061561693,13400.39696854792,,1744203891.1133142
526,39222.242599487305,26.15564125058718,13426.552609798508,,1744203956.5000343
527,39287.602942705154,25.994630961046695,13452.547240759553,,1744204021.8881557
528,39356.964369535446,25.926314165790618,13478.473554925344,,1744204091.2805214
529,39425.54393649101,25.961269010568365,13504.434823935911,,1744204159.8897982
530,39492.49599695206,26.118159564485413,13530.552983500396,,1744204226.8705819
531,39558.60393619537,26.31960747067922,13556.872590971076,,1744204293.280709
532,39626.07609653473,26.512339819177797,13583.384930790253,,1744204360.8478189
533,39692.0273206234,26.69552543547444,13610.080456225727,,1744204426.8278272
534,39760.11700439453,26.39195820409328,13636.47241442982,,1744204494.945904
535,39828.10834312439,26.283022641629827,13662.75543707145,,1744204562.9663815
536,39896.287791252136,26.426659239442817,13689.182096310893,,1744204631.2108204
537,39964.57219219208,26.719201342959217,13715.901297653852,,1744204699.526362
538,40032.53864955902,27.119227252316918,13743.02052490617,,1744204767.5204377
